Channel Index,Mean Activation,Variance
645,0.0580276,0.0668932
904,0.058002837,0.06354394
418,0.057080794,0.05135379
224,0.05693984,0.08842473
2,0.056467198,0.09010383
277,0.055851616,0.08552978
789,0.05548304,0.071099855
192,0.055200335,0.052847274
939,0.055166982,0.054106556
818,0.055099413,0.0603658
1008,0.054640308,0.066071875
654,0.05459019,0.07400328
132,0.0543563,0.038683213
804,0.053063974,0.055462774
966,0.053063888,0.038763013
35,0.053041257,0.017085707
633,0.052366707,0.021388417
78,0.052343834,0.05268722
574,0.052333795,0.058341634
716,0.052181426,0.054059528
800,0.051974513,0.042734466
959,0.051973626,0.09408046
786,0.051726818,0.06616126
848,0.051548947,0.054844767
837,0.05106222,0.12033945
267,0.050816607,0.050903447
490,0.05054488,0.06924108
859,0.05028811,0.09014044
113,0.049189083,0.06417534
350,0.048483387,0.08684464
71,0.04836522,0.09097455
513,0.048280522,0.429724
389,0.048275657,0.04583969
0,0.048059076,0.050146535
334,0.047938824,0.048293613
531,0.04767545,0.06801774
128,0.047239028,0.12278885
714,0.04699441,0.09460956
635,0.04655984,0.056420192
253,0.046435907,0.08048357
989,0.045966566,0.08036271
723,0.045852534,0.051986564
145,0.045849297,0.08133204
261,0.04570037,0.04021407
365,0.045652527,0.050938956
537,0.04550046,0.021111047
415,0.044164818,0.04311782
873,0.042546418,0.056974098
689,0.042469304,0.059471622
805,0.042239796,0.039534494
495,0.04200631,0.04169994
83,0.041970495,0.03114226
311,0.041910756,0.046917446
692,0.041837465,0.030101936
503,0.04175794,0.049293593
558,0.04174727,0.034306705
634,0.040599063,0.0388984
889,0.04045646,0.048539605
618,0.040283766,0.037412856
148,0.03993654,0.04546127
730,0.039526097,0.1919213
124,0.039220475,0.030177569
833,0.03909718,0.055832706
547,0.03891855,0.054593947
808,0.03861448,0.048704214
271,0.03846197,0.035656527
331,0.03815933,0.041833505
847,0.037856437,0.04824323
141,0.037523717,0.04163104
886,0.036769293,0.07132248
523,0.03672512,0.048522614
443,0.036493048,0.027723232
69,0.03641764,0.050661832
76,0.036160965,0.026193129
382,0.03615038,0.045812294
191,0.035912067,0.03356073
709,0.035455037,0.05643906
615,0.034322057,0.052684084
569,0.034216236,0.016028492
27,0.03403008,0.041035518
907,0.033929486,0.029729564
760,0.033925906,0.04026444
358,0.033327214,0.024772055
10,0.032578945,0.03480732
644,0.032297462,0.05135363
807,0.031887684,0.026213335
619,0.031389117,0.036533542
72,0.031262856,0.024258342
967,0.03124059,0.05618363
835,0.031068126,0.036920946
168,0.031058861,0.034463704
788,0.030933436,0.033010066
464,0.03069338,0.048239544
170,0.030602973,0.017026352
509,0.029935513,0.03820514
1002,0.029235952,0.03431268
1012,0.029044997,0.06253456
372,0.02884024,0.029923106
974,0.028735723,0.044112235
239,0.028592762,0.028477825
858,0.028410152,0.010125335
459,0.028247744,0.0069976808
763,0.028133104,0.035931632
864,0.028051523,0.027274769
43,0.027498294,0.007910533
919,0.027497953,0.041647643
616,0.026695821,0.021643467
748,0.026631499,0.055787656
646,0.025812307,0.029763114
733,0.025544658,0.0319545
887,0.025423901,0.023744714
617,0.025184676,0.020328157
321,0.025173688,0.015718142
737,0.025159964,0.03623348
696,0.024662936,0.036380913
366,0.024588374,0.024270516
288,0.02452476,0.029356185
166,0.0241584,0.024307227
809,0.02367185,0.07883438
292,0.023551967,0.049235616
710,0.023508217,0.025383977
73,0.0230738,0.06842093
928,0.023038602,0.03091863
840,0.02236396,0.037808552
605,0.022046745,0.0040968135
516,0.02165842,0.021774955
823,0.020631792,0.016428605
662,0.02055762,0.028112132
944,0.020444252,0.032638647
41,0.020111222,0.019113226
289,0.019920137,0.025812207
319,0.019854797,0.007883973
427,0.019579865,0.014526333
895,0.019474149,0.020302668
151,0.019307928,0.025303915
787,0.019302074,0.023141906
179,0.019059082,0.020180998
566,0.018986287,0.020614602
972,0.01897943,0.017493332
853,0.018679673,0.0118917255
657,0.018581469,0.023245659
279,0.018219676,0.016151736
75,0.018141244,0.02536556
281,0.01804193,0.018224878
416,0.017416313,0.017957207
386,0.016904313,0.013961269
899,0.016725833,0.017828936
229,0.016518045,0.020213999
773,0.01613981,0.029855486
867,0.015148411,0.014953121
109,0.014442334,0.008546902
344,0.014197925,0.014475025
863,0.014168004,0.015401781
265,0.014145251,0.012935211
31,0.01329583,0.0165209
488,0.012941901,0.012643246
392,0.012536573,0.0076272115
285,0.012275389,0.013319416
103,0.012060218,0.009878285
802,0.011968173,0.0063759396
511,0.011752901,0.0043937936
136,0.011642545,0.0142570585
278,0.011358939,0.007029115
57,0.011342539,0.011839347
668,0.011157805,0.013953469
81,0.011133842,0.013181212
589,0.01095414,0.011544056
891,0.010922905,0.00866889
130,0.010802178,0.0073427977
937,0.01014386,0.0054816594
941,0.010110534,0.003230755
