,0
support_mean_c266,0.5542508614977778
support_mean_c758,0.5541604615692777
support_mean_c46,0.5537322057777778
support_mean_c693,0.5515999708111111
support_mean_c806,0.5502640111
support_mean_c42,0.5502438426666667
support_mean_c174,0.5495999159999999
support_mean_c157,0.5479920179222222
support_mean_c486,0.5473470564444445
support_mean_c702,0.546990357
support_mean_c708,0.5441671925555556
support_mean_c922,0.5435959398111111
support_mean_c852,0.543224513
support_mean_c53,0.5431748073555556
support_mean_c66,0.5416768315773334
support_mean_c488,0.5415782761555556
support_mean_c276,0.5398832583333333
support_mean_c329,0.5394243369999999
support_mean_c791,0.5388326024444444
support_mean_c656,0.5378848062222222
support_mean_c1006,0.5368025140555557
support_mean_c762,0.5356855016333333
support_mean_c131,0.5347282966666667
support_mean_c987,0.5319938907777778
support_mean_c954,0.5307687766111111
support_mean_c251,0.5297448863666667
support_mean_c675,0.5288092697777778
support_mean_c155,0.5270289988777778
support_mean_c666,0.5267546036888888
support_mean_c212,0.5247090466666667
support_mean_c395,0.5229580089777778
support_mean_c552,0.5227827809333334
support_mean_c63,0.5223309476111112
support_mean_c909,0.5198069893444445
support_mean_c978,0.5184758822333334
support_mean_c314,0.5184039765555556
support_mean_c508,0.5174568521666667
support_mean_c275,0.5174071905966667
support_mean_c767,0.5164974933333333
support_mean_c428,0.5151205131671112
support_mean_c218,0.5149994990888889
support_mean_c478,0.5132801984611111
support_mean_c260,0.51277447494
support_mean_c84,0.5118564131222223
support_mean_c585,0.5115794282333332
support_mean_c379,0.5111509816666667
support_mean_c192,0.5086030115555555
support_mean_c593,0.5080868004777777
support_mean_c376,0.5071548086722223
support_mean_c74,0.5057523825555555
support_mean_c33,0.5056743355111111
support_mean_c659,0.5055919861111111
support_mean_c729,0.5053461944222223
support_mean_c999,0.5044105567477778
support_mean_c202,0.5016032350666667
support_mean_c687,0.4996667315222222
support_mean_c348,0.4989478658888889
support_mean_c352,0.49728936185555556
support_mean_c279,0.4971663555366667
support_mean_c153,0.49693767036666664
support_mean_c492,0.49445764877777776
support_mean_c60,0.49230502532777776
support_mean_c751,0.49229041215222225
support_mean_c845,0.49015576861111115
support_mean_c736,0.4883705225555555
support_mean_c3,0.48792363866666666
support_mean_c169,0.4865048659777778
support_mean_c805,0.4862750799666667
support_mean_c313,0.48567560217777767
support_mean_c54,0.4836197292222223
support_mean_c1012,0.4831751489700001
support_mean_c1018,0.48283211624444444
support_mean_c927,0.48240885065555555
support_mean_c257,0.48234302131111106
support_mean_c115,0.48200715110666664
support_mean_c554,0.4818955299333334
support_mean_c588,0.48091888185555565
support_mean_c263,0.4802159850333334
support_mean_c551,0.47741883576111116
support_mean_c245,0.4769339607222222
support_mean_c39,0.4756071684666667
support_mean_c701,0.47551929283333344
support_mean_c868,0.47486469532222225
support_mean_c581,0.4706133693555555
support_mean_c638,0.4703871173333334
support_mean_c884,0.46934620031111113
support_mean_c796,0.4687952595
support_mean_c535,0.4677516670111112
support_mean_c431,0.46635927521111104
support_mean_c838,0.4655406297777777
support_mean_c256,0.46514146622222213
support_mean_c517,0.4649433880444444
