,0
support_std_c614,0.45400271871111103
support_std_c463,0.45290619249999997
support_std_c400,0.45264573671111114
support_std_c529,0.45178541967711106
support_std_c1001,0.4515479997777778
support_std_c239,0.45132713574444444
support_std_c314,0.45058862566666663
support_std_c458,0.4504926640466666
support_std_c205,0.44968731623333336
support_std_c224,0.4480534389333333
support_std_c375,0.4471613019222222
support_std_c36,0.44634169797777773
support_std_c994,0.44554013575555546
support_std_c538,0.4436080154666666
support_std_c747,0.44303321766666665
support_std_c289,0.4423536052823333
support_std_c615,0.44193403415555543
support_std_c558,0.4418102167777778
support_std_c646,0.4416287642888889
support_std_c860,0.4399939239333333
support_std_c700,0.43982681105555566
support_std_c726,0.43943811671555555
support_std_c902,0.43934874451111106
support_std_c704,0.43849583412666665
support_std_c764,0.43582733044444444
support_std_c456,0.4353532834666667
support_std_c643,0.4350693644222222
support_std_c464,0.43405912268222224
support_std_c492,0.4340402054444444
support_std_c877,0.4339694928888889
support_std_c30,0.4328738315666667
support_std_c824,0.43266782238888885
support_std_c473,0.43094007177777777
support_std_c917,0.4303731559044444
support_std_c932,0.4282372146666666
support_std_c809,0.4273084274494445
support_std_c608,0.42580525188888885
support_std_c206,0.4241924716222223
support_std_c904,0.42250706428888885
support_std_c553,0.42212164064444446
support_std_c148,0.4206417957777778
support_std_c26,0.4205343203811111
support_std_c73,0.41946130766666667
support_std_c154,0.41899248362111113
support_std_c863,0.41678233307777773
support_std_c748,0.4165226476
support_std_c935,0.41581890479111105
support_std_c112,0.4155200046111111
support_std_c95,0.41297011573333325
support_std_c139,0.412640310111111
support_std_c413,0.4108260195
support_std_c68,0.41047477942222227
support_std_c523,0.40726664174444444
support_std_c292,0.4060302159300001
support_std_c71,0.40553103441444444
support_std_c67,0.40530307033333346
support_std_c944,0.40520547524777784
support_std_c948,0.4048839454222222
support_std_c81,0.40353344247777784
support_std_c124,0.4029729516888889
support_std_c27,0.40266896068
support_std_c57,0.40216173618444445
support_std_c460,0.4015748640111112
support_std_c826,0.4014261292888889
support_std_c487,0.3993973604877778
support_std_c856,0.39610875994444444
support_std_c311,0.3954296018922222
support_std_c229,0.3943608506555556
support_std_c322,0.3932781532555555
support_std_c789,0.3931187667
support_std_c769,0.39297056994
support_std_c271,0.3923645052777778
support_std_c418,0.3915526264666666
support_std_c335,0.39153199266555555
support_std_c661,0.39059182488888894
support_std_c445,0.3894348919777778
support_std_c587,0.3885894412222222
support_std_c146,0.3874510290666666
support_std_c780,0.3859601822111111
support_std_c496,0.38561450944444453
support_std_c392,0.3844537216444445
support_std_c133,0.3841973831111112
support_std_c331,0.38342729464444447
support_std_c964,0.3833816632222223
support_std_c910,0.38335215703333336
support_std_c161,0.3824742066672222
support_std_c79,0.38163530352222225
support_std_c690,0.3814496614888889
support_std_c642,0.3810239208
support_std_c883,0.3801397200555556
support_std_c31,0.3789157432733333
support_std_c861,0.37874383373888887
support_std_c885,0.3779201407222222
support_std_c303,0.3770895498222222
support_std_c285,0.37604262450000003
support_std_c282,0.37587582872222214
support_std_c590,0.37527078311444445
support_std_c358,0.37503503508888886
support_std_c113,0.3733501432333333
support_std_c633,0.3724127496222222
support_std_c668,0.37067200585111104
support_std_c414,0.3705911339222222
support_std_c261,0.3693431766766667
support_std_c972,0.36793947721555553
support_std_c800,0.3645226631555555
support_std_c524,0.36428718104999996
support_std_c920,0.3622518027222223
support_std_c610,0.36208175963333333
support_std_c138,0.36112525298888887
support_std_c662,0.3611049970444444
support_std_c976,0.3609359064433333
support_std_c622,0.3601131884911111
support_std_c730,0.3595991929511111
support_std_c75,0.35936918459999995
support_std_c377,0.35662872028888887
support_std_c737,0.3532472416337778
support_std_c78,0.35115424956666674
support_std_c624,0.3479146689933333
support_std_c432,0.3475928993666667
support_std_c15,0.3475049285444444
support_std_c495,0.34688393254444444
support_std_c812,0.34631634691444446
support_std_c344,0.34556437368888887
support_std_c619,0.3453444566555555
support_std_c537,0.3446184671222222
support_std_c959,0.3431081369
support_std_c817,0.34144098689888885
support_std_c579,0.33988107638888887
support_std_c962,0.3395062613333334
support_std_c45,0.3361975901
support_std_c179,0.3331496417333334
support_std_c332,0.3309139585777778
support_std_c770,0.33039031244444445
support_std_c501,0.32935707099999995
support_std_c195,0.3252528343222222
support_std_c733,0.32151841388511115
support_std_c569,0.32137129504444445
